id,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,Month,Day,Time,Distance,days_of_week_onehot_1,days_of_week_onehot_2,days_of_week_onehot_3,days_of_week_onehot_4,days_of_week_onehot_5,days_of_week_onehot_6,days_of_week_onehot_7,date,maximumTemperature,minimumTemperature,averageTemperature,precipitation,snowFall,snowDepth
id2853443,1,1,-73.9893569946289,40.7207527160645,-73.9722595214844,40.7472953796387,1,516,6,26,2.31666666666667,3.28422356831673,1,0,0,0,0,0,0,26-6-2016,87,67,77,0,0,0
id1119296,1,1,-73.9982833862305,40.745231628418,-73.984992980957,40.7398071289062,1,217,2,14,23.0333333333333,1.27180743430462,1,0,0,0,0,0,0,14-2-2016,15,-1,7,0,0,0
id0645633,1,1,-73.9940643310547,40.7513465881348,-73.9790420532227,40.6786003112793,1,1446,2,14,10.0166666666667,8.18750344183393,1,0,0,0,0,0,0,14-2-2016,15,-1,7,0,0,0
id1949335,1,2,-74.0077056884766,40.7406883239746,-73.9824829101562,40.7281036376953,1,772,5,8,21.1333333333333,2.54453566371894,1,0,0,0,0,0,0,8-5-2016,66,49,57.5,0.16,0,0
id3548074,1,3,-73.9849166870117,40.7283782958984,-73.9601135253906,40.7628707885742,1,545,5,27,17.7833333333333,4.36762975642029,0,0,0,0,0,1,0,27-5-2016,87,73,80,0,0,0
id3659763,2,2,-73.9631500244141,40.7720909118652,-73.9694519042969,40.7554512023926,1,1034,3,30,12.6166666666667,1.92486853400341,0,0,0,1,0,0,0,30-3-2016,56,37,46.5,0,0,0
id3572261,2,1,-73.9732131958008,40.7485275268555,-73.9938049316406,40.7246932983398,1,978,4,30,17.2833333333333,3.16762178214651,0,0,0,0,0,0,1,30-4-2016,65,46,55.5,0,0,0
id3869475,1,1,-73.9940032958984,40.7316474914551,-74.0026245117188,40.7499923706055,1,899,5,14,19,2.16531112188412,0,0,0,0,0,0,1,14-5-2016,73,56,64.5,0,0,0
id3155561,2,1,-73.9811096191406,40.7549667358398,-74.0039596557617,40.7459526062012,1,614,5,4,23.1,2.17015326121679,0,0,0,1,0,0,0,4-5-2016,52,48,50,0.01,0,0
id2565498,1,1,-74.0022735595703,40.7558288574219,-73.7902069091797,40.6467514038086,0,3535,5,20,13.5333333333333,21.6031612946984,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id0872991,1,1,-73.9779739379883,40.7865104675293,-73.9822082519531,40.7788696289062,1,251,2,26,16.8666666666667,0.921389854212396,0,0,0,0,0,1,0,26-2-2016,39,27,33,0,0,0
id1059950,2,1,-73.9846496582031,40.7701416015625,-73.9910507202148,40.7337341308594,1,1403,5,20,8.61666666666667,4.0840755055481,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id2491112,1,1,-73.9596862792969,40.7795372009277,-73.9787979125977,40.7824172973633,1,401,2,18,19.85,1.64072220703845,0,0,0,0,1,0,0,18-2-2016,36,27,31.5,0,0,0
id1348168,1,1,-73.8692245483398,40.9205856323242,-73.8692245483398,40.9205856323242,1,36,2,17,3.1,0,0,0,0,1,0,0,0,17-2-2016,39,35,37,0,0,0
id0795279,1,3,-73.9859237670898,40.7522087097168,-73.9789886474609,40.762939453125,1,450,3,25,21.8666666666667,1.32851191992687,0,0,0,0,0,1,0,25-3-2016,72,44,58,0.04,0,0
id2292989,2,1,-73.9784088134766,40.7522010803223,-73.9908599853516,40.7537536621094,1,1156,5,2,12.4333333333333,1.06292086834973,0,1,0,0,0,0,0,2-5-2016,60,45,52.5,0.04,0,0
id2135885,1,1,-73.9552764892578,40.7691230773926,-73.9873657226562,40.729076385498,1,738,4,5,19.1833333333333,5.20923484412295,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id1499388,1,1,-73.9787826538086,40.7409629821777,-73.9924087524414,40.7425308227539,1,287,5,8,18.85,1.16113160896329,1,0,0,0,0,0,0,8-5-2016,66,49,57.5,0.16,0,0
id2971709,1,2,-73.9502716064453,40.775691986084,-73.9911041259766,40.7503509521484,1,1543,3,27,14.25,4.44593611674402,1,0,0,0,0,0,0,27-3-2016,55,43,49,0,0,0
id2738113,2,1,-73.9727020263672,40.7537384033203,-73.9463729858398,40.7772903442383,1,613,3,24,1.18333333333333,3.43149333361575,0,0,0,0,1,0,0,24-3-2016,55,44,49.5,0,0,0
id1843151,1,1,-73.9542770385742,40.7834930419922,-73.9686508178711,40.7851028442383,1,547,1,25,18.1833333333333,1.22335150647312,0,1,0,0,0,0,0,25-1-2016,39,28,33.5,0,0,19
id2737312,2,1,-73.9466781616211,40.783260345459,-73.9668350219727,40.7888069152832,1,502,2,22,20.6,1.80563789631287,0,1,0,0,0,0,0,22-2-2016,52,38,45,0,0,0
id3123226,2,2,-73.9783096313477,40.7512016296387,-73.9925231933594,40.7288856506348,1,643,6,19,16.9,2.75525889903259,1,0,0,0,0,0,0,19-6-2016,88,66,77,0,0,0
id1546066,1,1,-73.9720916748047,40.7945556640625,-73.9791793823242,40.7867393493652,1,195,5,24,21.1,1.05424267222144,0,0,1,0,0,0,0,24-5-2016,73,58,65.5,0.18,0,0
id3711180,1,2,-73.9993209838867,40.7325286865234,-73.9815368652344,40.7798690795898,1,1232,2,27,22.6833333333333,5.47299415898765,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id2076188,1,1,-73.9442367553711,40.8330726623535,-73.9590911865234,40.8181228637695,1,1781,4,1,21.3333333333333,2.07979972739123,0,0,0,0,0,1,0,1-4-2016,79,61,70,0.02,0,0
id2743138,1,1,-73.9573211669922,40.7684745788574,-73.9956283569336,40.7265548706055,1,1051,4,18,7.38333333333333,5.66930137491502,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id2239950,2,1,-73.9892501831055,40.7276000976562,-73.9904556274414,40.7171669006348,1,563,5,1,13.9333333333333,1.16455775096932,1,0,0,0,0,0,0,1-5-2016,51,45,48,0.16,0,0
id3340620,1,1,-73.9787063598633,40.7568778991699,-73.980583190918,40.7434883117676,1,573,3,16,12.1666666666667,1.49722478545262,0,0,0,1,0,0,0,16-3-2016,65,48,56.5,0.02,0,0
id1976267,1,1,-73.9707946777344,40.7666358947754,-73.982292175293,40.7746658325195,1,742,2,17,14.55,1.3170786492477,0,0,0,1,0,0,0,17-2-2016,39,35,37,0,0,0
id2170214,2,2,-73.9928207397461,40.7338790893555,-73.9956817626953,40.7332801818848,1,347,5,25,12.4666666666667,0.250094168979691,0,0,0,1,0,0,0,25-5-2016,88,61,74.5,0,0,0
id0930287,2,2,-73.9712600708008,40.797477722168,-74.0082168579102,40.736213684082,1,1640,5,17,18.2833333333333,7.48955931287932,0,0,1,0,0,0,0,17-5-2016,64,52,58,0,0,0
id1975141,2,1,-73.9991760253906,40.754638671875,-73.9820098876953,40.7670860290527,1,318,6,19,23.3666666666667,2.00150111184947,1,0,0,0,0,0,0,19-6-2016,88,66,77,0,0,0
id0850528,2,5,-73.9513473510742,40.7787208557129,-73.9574584960938,40.7665901184082,1,397,2,13,15.5,1.4437079287371,0,0,0,0,0,0,1,13-2-2016,22,6,14,0,0,0
id2382381,2,5,-73.9784469604492,40.7779884338379,-73.9944534301758,40.7506713867188,1,973,4,24,13.7666666666667,3.32321459876674,1,0,0,0,0,0,0,24-4-2016,68,47,57.5,0,0,0
id0260930,2,1,-73.9565887451172,40.716869354248,-73.9580383300781,40.7217407226562,1,291,4,15,23.9,0.555276863266215,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id2363437,2,2,-73.9799270629883,40.726921081543,-73.9764862060547,40.7519264221191,1,580,4,15,7.15,2.7955385592975,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id2724500,1,1,-73.9820938110352,40.7714958190918,-73.9455413818359,40.7115211486816,1,1889,1,16,0.183333333333333,7.34555009553303,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
id1837572,2,1,-73.9623870849609,40.7631454467773,-73.9825057983398,40.7737236022949,1,737,5,21,19.25,2.06254972336762,0,0,0,0,0,0,1,21-5-2016,66,54,60,0.04,0,0
id0248414,2,3,-73.9794464111328,40.7671737670898,-73.9620895385742,40.780948638916,1,796,2,25,16.3333333333333,2.1171382003691,0,0,0,0,1,0,0,25-2-2016,61,37,49,0.02,0,0
id0269428,2,1,-73.9788131713867,40.7619819641113,-73.9914398193359,40.7502861022949,1,894,2,25,8.55,1.68001960930555,0,0,0,0,1,0,0,25-2-2016,61,37,49,0.02,0,0
id2625043,2,1,-73.9531326293945,40.7827835083008,-73.9579086303711,40.7762336730957,1,166,4,24,19.2166666666667,0.831955018540574,1,0,0,0,0,0,0,24-4-2016,68,47,57.5,0,0,0
id0022209,2,1,-73.9577789306641,40.7823791503906,-73.9425964355469,40.8414497375488,1,950,6,28,6.18333333333333,6.69147523962659,0,0,1,0,0,0,0,28-6-2016,76,68,72,0.12,0,0
id2546891,2,4,-73.9813766479492,40.7472801208496,-74.0005111694336,40.7430992126465,1,470,4,15,7.85,1.67765867537249,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id2646810,1,1,-73.9942932128906,40.7456665039062,-74.0049133300781,40.7297248840332,1,408,1,23,0.766666666666667,1.98565660633816,0,0,0,0,0,0,1,23-1-2016,27,24,25.5,2.31,27.3,6
id3105724,1,1,-74.0018005371094,40.7153015136719,-73.970703125,40.7621612548828,1,1401,2,24,7.73333333333333,5.83218962711082,0,0,0,1,0,0,0,24-2-2016,60,36,48,1.22,0,0
id1492310,1,1,-73.9996948242188,40.7181854248047,-73.9846038818359,40.7304420471191,1,512,1,10,16.9333333333333,1.86404897929383,1,0,0,0,0,0,0,10-1-2016,59,40,49.5,1.8,0,0
id2286251,1,1,-74.0051345825195,40.7463417053223,-73.9755020141602,40.7638168334961,1,1984,4,21,9.56666666666667,3.16318310870315,0,0,0,0,1,0,0,21-4-2016,73,49,61,0,0,0
id3771403,2,1,-73.9514465332031,40.77001953125,-73.9754104614258,40.7514495849609,1,1342,6,24,9.03333333333333,2.88745767802238,0,0,0,0,0,1,0,24-6-2016,84,67,75.5,0,0,0
id1788975,2,2,-74.009407043457,40.7062683105469,-73.9882354736328,40.7458839416504,1,1698,6,20,14.05,4.75262735839236,0,1,0,0,0,0,0,20-6-2016,84,64,74,0,0,0
id0034411,2,1,-73.9867401123047,40.7368583679199,-73.9867782592773,40.7379608154297,1,3051,4,26,14.9833333333333,0.122628695647002,0,0,1,0,0,0,0,26-4-2016,60,47,53.5,0.24,0,0
id2956643,1,1,-73.9529571533203,40.7783432006836,-73.9638519287109,40.8079032897949,1,739,5,22,12.95,3.41249017311014,1,0,0,0,0,0,0,22-5-2016,70,52,61,0.09,0,0
id0031376,1,2,-73.9871520996094,40.720329284668,-74.0043487548828,40.7226982116699,1,506,1,5,21.9,1.47296624555971,0,0,1,0,0,0,0,5-1-2016,29,11,20,0,0,0
id3869207,1,2,-73.8729019165039,40.7739562988281,-73.9489440917969,40.7886238098145,1,986,3,14,18.9333333333333,6.60704299328281,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id1678911,1,1,-74.0052490234375,40.7073936462402,-73.9892196655273,40.7190246582031,1,1150,4,1,15.9333333333333,1.87026710561608,0,0,0,0,0,1,0,1-4-2016,79,61,70,0.02,0,0
id2967953,1,1,-73.9531021118164,40.7717247009277,-74.0052947998047,40.7065887451172,1,1355,4,18,8.21666666666667,8.47314273895238,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id1660961,2,2,-74.006706237793,40.7441253662109,-74.0030288696289,40.7278289794922,1,751,6,14,23.8666666666667,1.83837340914448,0,0,1,0,0,0,0,14-6-2016,79,58,68.5,0,0,0
id2637496,2,1,-73.9767532348633,40.7799301147461,-73.967643737793,40.7643890380859,1,875,5,11,19.4333333333333,1.89069837352015,0,0,0,1,0,0,0,11-5-2016,76,50,63,0,0,0
id1109356,2,1,-73.9871826171875,40.7292785644531,-73.9663009643555,40.8015594482422,1,2090,6,18,22.4666666666667,8.2274157660157,0,0,0,0,0,0,1,18-6-2016,87,61,74,0,0,0
id0871053,2,1,-74.0042877197266,40.730525970459,-73.8846817016602,40.6837768554688,1,1944,4,30,2.86666666666667,11.3430312795216,0,0,0,0,0,0,1,30-4-2016,65,46,55.5,0,0,0
id2980229,2,1,-73.9589614868164,40.7732887268066,-73.9837188720703,40.7531509399414,1,1997,5,13,14.4833333333333,3.05968537190386,0,0,0,0,0,1,0,13-5-2016,65,57,61,0.25,0,0
id2129594,2,1,-73.8733291625977,40.7741508483887,-73.9742736816406,40.6740989685059,1,2132,1,31,18.4,14.0047774159796,1,0,0,0,0,0,0,31-1-2016,56,36,46,0,0,4
id3843881,1,1,-73.9898147583008,40.7140312194824,-73.9434814453125,40.7182083129883,1,494,1,13,3.11666666666667,3.93251079988187,0,0,0,1,0,0,0,13-1-2016,30,22,26,0,0,0
id2774484,2,1,-73.7767105102539,40.6453895568848,-74.0131912231445,40.7043914794922,1,2747,4,26,19.2833333333333,20.9944251772372,0,0,1,0,0,0,0,26-4-2016,60,47,53.5,0.24,0,0
id2927946,2,1,-73.9548416137695,40.7791213989258,-73.9457778930664,40.7777290344238,1,301,6,17,11.15,0.778723656162462,0,0,0,0,0,1,0,17-6-2016,78,63,70.5,0,0,0
id3876606,2,1,-73.9882888793945,40.7541084289551,-73.9943771362305,40.7410888671875,1,302,3,1,20.1333333333333,1.53587276101365,0,0,1,0,0,0,0,1-3-2016,52,39,45.5,0,0,0
id0030788,1,1,-74.0163955688477,40.7046737670898,-73.9946975708008,40.7458305358887,1,1142,4,5,11.8833333333333,4.92817722884187,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id0295518,2,1,-73.9509963989258,40.7784385681152,-73.9693298339844,40.7536087036133,1,1027,1,25,17.2,3.16334826989572,0,1,0,0,0,0,0,25-1-2016,39,28,33.5,0,0,19
id0979487,2,2,-74.00244140625,40.7502136230469,-74.0096817016602,40.7221527099609,1,621,5,20,8.05,3.17930486874433,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id3326997,1,1,-73.8709182739258,40.7736701965332,-73.9783401489258,40.7482872009277,1,1089,4,5,13.95,9.47747330100844,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id3315343,2,1,-73.9759521484375,40.7863311767578,-73.9581298828125,40.7653694152832,1,762,6,30,7.31666666666667,2.77217862439029,0,0,0,0,1,0,0,30-6-2016,85,67,76,0,0,0
id1103712,2,2,-73.994743347168,40.724781036377,-73.9880676269531,40.7645492553711,1,989,5,31,0.466666666666667,4.45764296403827,0,0,1,0,0,0,0,31-5-2016,85,71,78,0,0,0
id1453628,1,2,-73.9935302734375,40.7501182556152,-74.0107803344727,40.7107086181641,1,1472,2,5,11.0333333333333,4.61692506898437,0,0,0,0,0,1,0,5-2-2016,44,31,37.5,0.53,2.5,1
id3984260,2,1,-73.9910736083984,40.7300300598145,-73.9987030029297,40.7142486572266,1,824,3,19,19.5166666666667,1.86888971670543,0,0,0,0,0,0,1,19-3-2016,46,36,41,0,0,0
id2184219,2,1,-73.9784317016602,40.7642402648926,-73.9884262084961,40.7354698181152,1,1176,6,2,20.8333333333333,3.30805615159768,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id1421179,1,1,-73.9698791503906,40.7569198608398,-73.9808807373047,40.7826461791992,1,886,6,4,6.83333333333333,3.00692264197043,0,0,0,0,0,0,1,4-6-2016,83,66,74.5,0.4,0,0
id3191139,2,1,-73.9713668823242,40.7468414306641,-73.9685134887695,40.7506484985352,1,116,6,9,15.75,0.486807666954875,0,0,0,0,1,0,0,9-6-2016,71,54,62.5,0,0,0
id1049536,1,1,-73.9803314208984,40.730411529541,-73.9912872314453,40.7194404602051,1,1180,4,5,18.1333333333333,1.52989820988048,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id3516410,1,1,-73.9682693481445,40.799129486084,-73.9709701538086,40.7948875427246,1,196,6,13,12.1,0.523613902337754,0,1,0,0,0,0,0,13-6-2016,74,57,65.5,0,0,0
id0107471,1,1,-73.9685592651367,40.7991485595703,-73.9502487182617,40.7715721130371,1,933,6,4,17.6333333333333,3.43207473115954,0,0,0,0,0,0,1,4-6-2016,83,66,74.5,0.4,0,0
id2835094,2,5,-73.951286315918,40.7777442932129,-73.954231262207,40.7872581481934,1,266,2,24,7.11666666666667,1.08656208761198,0,0,0,1,0,0,0,24-2-2016,60,36,48,1.22,0,0
id0195186,1,1,-73.9784698486328,40.7535858154297,-73.9723358154297,40.7620124816895,1,411,2,16,11.9333333333333,1.0700025285188,0,0,1,0,0,0,0,16-2-2016,54,35,44.5,1.01,0,0
id1116541,1,1,-73.9593048095703,40.7677841186523,-73.9676208496094,40.7607498168945,1,300,5,31,7.23333333333333,1.04991579631883,0,0,1,0,0,0,0,31-5-2016,85,71,78,0,0,0
id2721604,2,1,-73.976432800293,40.7640991210938,-73.9529190063477,40.7768211364746,1,781,2,5,17.5666666666667,2.43353200966128,0,0,0,0,0,1,0,5-2-2016,44,31,37.5,0.53,2.5,1
id1109267,1,1,-73.9795227050781,40.7527351379395,-73.9737091064453,40.7604293823242,1,302,1,13,13.0666666666667,0.985781417782185,0,0,0,1,0,0,0,13-1-2016,30,22,26,0,0,0
id2001629,2,1,-73.9842910766602,40.7630615234375,-73.9706726074219,40.7573776245117,1,610,2,18,18.3166666666667,1.30960958468525,0,0,0,0,1,0,0,18-2-2016,36,27,31.5,0,0,0
id0041320,2,1,-73.9867401123047,40.7212944030762,-73.9783401489258,40.7371292114258,1,495,1,31,4,1.8976932732751,1,0,0,0,0,0,0,31-1-2016,56,36,46,0,0,4
id3534128,1,1,-74.0006103515625,40.7373275756836,-73.9807205200195,40.7741394042969,1,840,5,7,10.9166666666667,4.42286308265149,0,0,0,0,0,0,1,7-5-2016,60,48,54,0,0,0
id3758172,2,2,-73.9644165039062,40.760425567627,-73.9932556152344,40.7359771728516,1,1997,3,11,9.95,3.64587647198972,0,0,0,0,0,1,0,11-3-2016,68,48,58,0.06,0,0
id2016946,1,1,-73.9631881713867,40.7774353027344,-73.9601440429688,40.7711982727051,1,348,4,12,17.8166666666667,0.739382440378744,0,0,1,0,0,0,0,12-4-2016,59,45,52,0.2,0,0
id0083007,1,1,-73.9736709594727,40.7544746398926,-73.9989929199219,40.7608451843262,1,930,4,28,23.1166666666667,2.24736943966318,0,0,0,0,1,0,0,28-4-2016,59,48,53.5,0,0,0
id3746210,1,1,-73.9779739379883,40.7546882629395,-73.9733276367188,40.7558822631836,1,195,6,2,19.95,0.413268149310717,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id0620541,1,2,-74.00244140625,40.7341957092285,-73.9663543701172,40.8016357421875,1,1226,5,1,1.05,8.09139762652921,1,0,0,0,0,0,0,1-5-2016,51,45,48,0.16,0,0
id1865967,2,1,-73.9567108154297,40.7630805969238,-73.9768676757812,40.751579284668,1,1681,4,21,12.95,2.12555636454932,0,0,0,0,1,0,0,21-4-2016,73,49,61,0,0,0
id1013488,1,1,-73.9783935546875,40.7484397888184,-73.9691543579102,40.7537498474121,1,985,6,2,10.7833333333333,0.976904209025079,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id3863782,1,1,-73.992805480957,40.7427597045898,-73.9144592285156,40.7567825317383,1,1507,3,11,0.25,6.78140322790399,0,0,0,0,0,1,0,11-3-2016,68,48,58,0.06,0,0
id2295539,2,1,-73.9841766357422,40.7549591064453,-73.9500503540039,40.7788314819336,1,1064,5,10,20.0166666666667,3.91229487548342,0,0,1,0,0,0,0,10-5-2016,63,50,56.5,0,0,0
id0146014,1,1,-73.9684753417969,40.7616653442383,-73.9988861083984,40.7384071350098,1,982,4,17,15.6666666666667,3.64016800649422,1,0,0,0,0,0,0,17-4-2016,75,44,59.5,0,0,0
id0631739,1,3,-73.9562606811523,40.7872314453125,-74.0025100708008,40.7341537475586,1,1466,5,28,21.9833333333333,7.07153620197494,0,0,0,0,0,0,1,28-5-2016,92,71,81.5,0,0,0
id0395478,1,1,-73.8639907836914,40.7694625854492,-73.8442840576172,40.7716217041016,1,864,4,23,17.6333333333333,1.67680648021174,0,0,0,0,0,0,1,23-4-2016,71,54,62.5,0.16,0,0
id2492347,2,1,-73.9570007324219,40.7664031982422,-73.9511337280273,40.7741661071777,1,232,6,9,8.31666666666667,0.9945918504565,0,0,0,0,1,0,0,9-6-2016,71,54,62.5,0,0,0
id0520699,1,1,-74.0082473754883,40.748950958252,-73.9952163696289,40.7345962524414,1,909,3,29,12.2333333333333,1.93726579736067,0,0,1,0,0,0,0,29-3-2016,53,40,46.5,0,0,0
id3477677,2,1,-73.9708709716797,40.7609977722168,-73.9776000976562,40.7594680786133,1,308,5,3,5.31666666666667,0.591730687100714,0,0,1,0,0,0,0,3-5-2016,56,51,53.5,0.61,0,0
id1693253,1,1,-73.9825592041016,40.6875953674316,-73.9644165039062,40.761360168457,1,2040,6,8,12.45,8.34354439765407,0,0,0,1,0,0,0,8-6-2016,67,52,59.5,0.45,0,0
id2186401,2,1,-73.9689102172852,40.7575607299805,-73.9685363769531,40.8003616333008,1,1114,1,26,20.4333333333333,4.75934740025098,0,0,1,0,0,0,0,26-1-2016,48,38,43,0,0,17
id3358756,2,1,-74.0035781860352,40.749870300293,-73.9915008544922,40.7384986877441,1,558,1,22,17.3666666666667,1.62298533833888,0,0,0,0,0,1,0,22-1-2016,30,21,25.5,0.01,0.2,0
id0305272,1,1,-73.9817276000977,40.7713394165039,-74.0012359619141,40.7345771789551,1,951,2,26,1.05,4.405701154855,0,0,0,0,0,1,0,26-2-2016,39,27,33,0,0,0
id3868352,2,1,-73.9833831787109,40.7662696838379,-73.9801712036133,40.7408599853516,1,1596,5,19,20.9833333333333,2.83835367547444,0,0,0,0,1,0,0,19-5-2016,73,54,63.5,0,0,0
id1811844,2,1,-73.862907409668,40.7688217163086,-73.9844818115234,40.6916389465332,1,1471,1,10,17.35,13.3640953750181,1,0,0,0,0,0,0,10-1-2016,59,40,49.5,1.8,0,0
id0243168,1,1,-73.9754333496094,40.7470054626465,-73.9978942871094,40.7542839050293,1,1291,6,22,18.4333333333333,2.05786159648651,0,0,0,1,0,0,0,22-6-2016,86,68,77,0,0,0
id1142247,2,1,-73.9644622802734,40.7563781738281,-73.9724273681641,40.7630500793457,1,309,6,25,8.95,1.00022111539021,0,0,0,0,0,0,1,25-6-2016,86,64,75,0,0,0
id1879830,2,1,-73.9803771972656,40.7607688903809,-74.0164413452148,40.7068290710449,1,1734,3,7,20.9833333333333,6.72366323034991,0,1,0,0,0,0,0,7-3-2016,60,36,48,0,0,0
id3427821,1,1,-73.9919738769531,40.7262420654297,-73.9485015869141,40.7706184387207,1,1814,2,26,18.0666666666667,6.14486705710558,0,0,0,0,0,1,0,26-2-2016,39,27,33,0,0,0
id1932293,2,1,-73.9734954833984,40.763557434082,-73.9755477905273,40.756519317627,1,319,1,22,14.5166666666667,0.801464920720156,0,0,0,0,0,1,0,22-1-2016,30,21,25.5,0.01,0.2,0
id3990757,1,1,-73.9823379516602,40.7603340148926,-73.9891128540039,40.7454872131348,1,968,5,10,23.2666666666667,1.74674114186356,0,0,1,0,0,0,0,10-5-2016,63,50,56.5,0,0,0
id0154419,1,1,-73.9544448852539,40.7782783508301,-73.9543685913086,40.7890434265137,1,1099,5,5,13.9,1.19703903609692,0,0,0,0,1,0,0,5-5-2016,57,46,51.5,0,0,0
id3408727,1,1,-73.9879913330078,40.737979888916,-73.9870910644531,40.7295761108398,1,287,3,6,1.11666666666667,0.937531194032854,1,0,0,0,0,0,0,6-3-2016,44,32,38,0,0,0
id3836360,1,1,-73.9720764160156,40.7499809265137,-73.9835815429688,40.7655754089355,1,892,6,23,23.3833333333333,1.98643036021739,0,0,0,0,1,0,0,23-6-2016,83,69,76,0,0,0
id3855519,2,1,-74.0069580078125,40.7311210632324,-73.9853210449219,40.7299385070801,1,643,4,26,21.5666666666667,1.82791047943277,0,0,1,0,0,0,0,26-4-2016,60,47,53.5,0.24,0,0
id2956958,2,1,-73.9697799682617,40.7568588256836,-73.9647521972656,40.7574310302734,1,234,4,8,14.9333333333333,0.428233875928236,0,0,0,0,0,1,0,8-4-2016,50,40,45,0.01,0,0
id1133478,2,5,-74.0064468383789,40.7328834533691,-73.9486999511719,40.7819404602051,1,2760,4,7,9.98333333333333,7.30844636491929,0,0,0,0,1,0,0,7-4-2016,58,48,53,0.09,0,0
id0687900,1,1,-74.0006484985352,40.7581748962402,-73.9832992553711,40.7510261535645,1,764,2,16,11.9333333333333,1.66355851194918,0,0,1,0,0,0,0,16-2-2016,54,35,44.5,1.01,0,0
id0299932,2,6,-73.9831924438477,40.7266235351562,-73.954475402832,40.6108093261719,1,1541,5,20,4.03333333333333,13.1037304571324,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id1033940,2,1,-73.9942092895508,40.7513046264648,-74.0010070800781,40.7563133239746,1,389,3,29,10.9833333333333,0.798779988456923,0,0,1,0,0,0,0,29-3-2016,53,40,46.5,0,0,0
id1932542,2,1,-73.9913711547852,40.7550315856934,-73.9867172241211,40.7614517211914,1,248,2,13,9.75,0.814424473332667,0,0,0,0,0,0,1,13-2-2016,22,6,14,0,0,0
id1896937,1,2,-73.9875411987305,40.7286911010742,-73.950439453125,40.677661895752,1,1900,6,19,3.5,6.47904372808263,1,0,0,0,0,0,0,19-6-2016,88,66,77,0,0,0
id0359671,1,1,-73.9965667724609,40.7531318664551,-73.991455078125,40.734992980957,1,1216,5,16,11.5666666666667,2.06241153758486,0,1,0,0,0,0,0,16-5-2016,66,43,54.5,0,0,0
id0145580,1,1,-74.0021667480469,40.7343368530273,-73.9844055175781,40.757152557373,1,517,4,24,2.38333333333333,2.94535244325126,1,0,0,0,0,0,0,24-4-2016,68,47,57.5,0,0,0
id3001828,2,2,-73.9869689941406,40.759220123291,-73.7764129638672,40.6457939147949,1,2583,1,13,7.6,21.7741151264656,0,0,0,1,0,0,0,13-1-2016,30,22,26,0,0,0
id1488987,2,5,-74.0051422119141,40.7199211120605,-73.9792633056641,40.7577209472656,1,392,5,12,4.65,4.73501228776626,0,0,0,0,1,0,0,12-5-2016,80,56,68,0,0,0
id2830636,2,5,-73.9463119506836,40.7729301452637,-73.9908752441406,40.7486610412598,1,1222,3,24,9.76666666666667,4.62272659460482,0,0,0,0,1,0,0,24-3-2016,55,44,49.5,0,0,0
id1381524,2,1,-73.9703216552734,40.7568626403809,-73.8836669921875,40.8749008178711,1,2317,4,5,20,15.0149936265275,0,0,1,0,0,0,0,5-4-2016,43,26,34.5,0,0,0
id1070930,1,1,-73.9904022216797,40.7615013122559,-74.0002136230469,40.7510108947754,1,259,1,30,1.2,1.42955595876059,0,0,0,0,0,0,1,30-1-2016,39,28,33.5,0,0,6
id3045285,2,1,-74.0127639770508,40.7020645141602,-73.985954284668,40.757625579834,1,1220,2,22,19.0666666666667,6.57817521273276,0,1,0,0,0,0,0,22-2-2016,52,38,45,0,0,0
id0030712,2,1,-73.9869766235352,40.7561302185059,-73.9868469238281,40.7454605102539,1,504,2,12,14.9833333333333,1.18646773017312,0,0,0,0,0,1,0,12-2-2016,27,15,21,0,0,0
id2223877,1,1,-74.0102005004883,40.7096939086914,-73.9761199951172,40.755802154541,0,1172,1,11,16.1666666666667,5.87641296557162,0,1,0,0,0,0,0,11-1-2016,40,26,33,0,0,0
id1613436,1,1,-73.9906463623047,40.7561111450195,-73.9863433837891,40.7460479736328,1,478,2,20,9.5,1.17621569264931,0,0,0,0,0,0,1,20-2-2016,61,39,50,0,0,0
